,image_link,group_id,entity_name,entity_value,numeric_value,unit
11976,https://m.media-amazon.com/images/I/71Wh4CZ-c-L.jpg,318770,wattage,60.0 watt,60.0,watt
11977,https://m.media-amazon.com/images/I/613kY61+qLS.jpg,459516,item_volume,200.0 millilitre,200.0,millilitre
11978,https://m.media-amazon.com/images/I/51vJd9LicKL.jpg,179080,voltage,36.8 volt,36.8,volt
11979,https://m.media-amazon.com/images/I/71+Tpc4Uo6L.jpg,271537,voltage,660.0 volt,660.0,volt
11980,https://m.media-amazon.com/images/I/51wrD7mwbCL.jpg,523149,item_weight,6.3 gram,6.3,gram
11981,https://m.media-amazon.com/images/I/71NYDV+KsBL.jpg,752266,voltage,1.2 volt,1.2,volt
11982,https://m.media-amazon.com/images/I/613kveqX-sL.jpg,594224,height,22.0 centimetre,22.0,centimetre
11983,https://m.media-amazon.com/images/I/519CJsPrJYL.jpg,234571,height,14.0 centimetre,14.0,centimetre
11984,https://m.media-amazon.com/images/I/41aaamvm-jL.jpg,752266,voltage,220.0 volt,220.0,volt
11985,https://m.media-amazon.com/images/I/51ZcYLsKimL.jpg,752266,wattage,50.0 watt,50.0,watt
11986,https://m.media-amazon.com/images/I/61JBzUGzuPL.jpg,860821,voltage,220.0 volt,220.0,volt
11987,https://m.media-amazon.com/images/I/91vEG0r-vHL.jpg,752266,wattage,60.0 watt,60.0,watt
11988,https://m.media-amazon.com/images/I/41wjw1JpUPL.jpg,952470,width,11.0 inch,11.0,inch
11989,https://m.media-amazon.com/images/I/91loLMaGCpL.jpg,179080,wattage,700.0 watt,700.0,watt
11990,https://m.media-amazon.com/images/I/61pjArrXCFL.jpg,318770,wattage,65.0 watt,65.0,watt
11991,https://m.media-amazon.com/images/I/518-miZw+KS.jpg,549052,width,6.0 centimetre,6.0,centimetre
11992,https://m.media-amazon.com/images/I/61g7u4YncXL.jpg,993359,item_weight,2.5 gram,2.5,gram
11993,https://m.media-amazon.com/images/I/713AmSzWPwL.jpg,507467,item_weight,21700.0 ounce,21700.0,ounce
11994,https://m.media-amazon.com/images/I/712HvxbcnyL.jpg,983323,voltage,5.0 volt,5.0,volt
11995,https://m.media-amazon.com/images/I/61ija6n3oYL.jpg,641642,voltage,24.0 volt,24.0,volt
11996,https://m.media-amazon.com/images/I/61Yc6YZhJSL.jpg,801829,maximum_weight_recommendation,105 kilogram,105.0,kilogram
11997,https://m.media-amazon.com/images/I/81EjieCoRQL.jpg,969033,maximum_weight_recommendation,2 kilogram,2.0,kilogram
11998,https://m.media-amazon.com/images/I/81ppAqDjRyL.jpg,124643,wattage,12.0 watt,12.0,watt
11999,https://m.media-amazon.com/images/I/51PPXw2WwwS.jpg,970563,height,45.0 centimetre,45.0,centimetre
12000,https://m.media-amazon.com/images/I/81naziF5RcL.jpg,329793,item_weight,150.0 gram,150.0,gram
12001,https://m.media-amazon.com/images/I/617GolFHNuL.jpg,640408,width,5.5 inch,5.5,inch
12002,https://m.media-amazon.com/images/I/81xcRdwDydS.jpg,459516,item_volume,8.0 fluid ounce,8.0,fluid ounce
12003,https://m.media-amazon.com/images/I/61vK2cpKonL.jpg,186035,voltage,600.0 volt,600.0,volt
12004,https://m.media-amazon.com/images/I/6199NLSvt4L.jpg,932012,width,125.0 centimetre,125.0,centimetre
12005,https://m.media-amazon.com/images/I/71lHg7XmepL.jpg,993359,item_weight,500 gram,500.0,gram
12006,https://m.media-amazon.com/images/I/81f5L+6uxQL.jpg,120569,item_volume,8.4 fluid ounce,8.4,fluid ounce
12007,https://m.media-amazon.com/images/I/71wtjmFrIML.jpg,179080,wattage,500.0 watt,500.0,watt
12008,https://m.media-amazon.com/images/I/618hjNDkMeL.jpg,254590,depth,18.0 metre,18.0,metre
12009,https://m.media-amazon.com/images/I/71rlo35aMyL.jpg,179080,wattage,250.0 watt,250.0,watt
12010,https://m.media-amazon.com/images/I/51IhVT6gFcL.jpg,369753,item_volume,25.0 millilitre,25.0,millilitre
12011,https://m.media-amazon.com/images/I/81Zb9WUNbEL.jpg,752266,wattage,40.0 watt,40.0,watt
12012,https://m.media-amazon.com/images/I/61yVzPZNAqL.jpg,459516,item_volume,4.0 fluid ounce,4.0,fluid ounce
12013,https://m.media-amazon.com/images/I/716twIfIsPL.jpg,752266,wattage,60.0 watt,60.0,watt
12014,https://m.media-amazon.com/images/I/81mGK2uSL3L.jpg,254449,item_volume,118.0 millilitre,118.0,millilitre
12015,https://m.media-amazon.com/images/I/71pOo3quPwL.jpg,630390,item_weight,2.2 pound,2.2,pound
12016,https://m.media-amazon.com/images/I/31j4fb71vrL.jpg,709627,voltage,3.0 volt,3.0,volt
12017,https://m.media-amazon.com/images/I/51PApq+2ytL.jpg,579652,height,18.9 inch,18.9,inch
12018,https://m.media-amazon.com/images/I/61KRa9Mr0cL.jpg,254449,item_weight,0.3 gram,0.3,gram
12019,https://m.media-amazon.com/images/I/81PT2bfrZbL.jpg,318770,wattage,60.0 watt,60.0,watt
12020,https://m.media-amazon.com/images/I/71D3REhTwiL.jpg,140266,voltage,5.0 volt,5.0,volt
12021,https://m.media-amazon.com/images/I/61-KaPjH72L.jpg,296275,height,16.4 inch,16.4,inch
12022,https://m.media-amazon.com/images/I/611Tuuuta1L.jpg,187993,item_weight,4.5 kilogram,4.5,kilogram
12023,https://m.media-amazon.com/images/I/61FsqVFDHiL.jpg,858439,width,23.6 centimetre,23.6,centimetre
12024,https://m.media-amazon.com/images/I/6186iuQg02L.jpg,459516,item_weight,500.0 milligram,500.0,milligram
12025,https://m.media-amazon.com/images/I/61AFLtROiXL.jpg,292475,height,6.0 centimetre,6.0,centimetre
12026,https://m.media-amazon.com/images/I/61S2v1rGj6L.jpg,271537,voltage,24.0 volt,24.0,volt
12027,https://m.media-amazon.com/images/I/616beZLjAVL.jpg,827377,depth,8.0 inch,8.0,inch
12028,https://m.media-amazon.com/images/I/51zHLB4j9BL.jpg,442321,width,1140.0 millimetre,1140.0,millimetre
12029,https://m.media-amazon.com/images/I/713DF81pC4L.jpg,563130,item_weight,2.0 gram,2.0,gram
12030,https://m.media-amazon.com/images/I/81XHj+Zqv1L.jpg,918474,maximum_weight_recommendation,117.4 gram,117.4,gram
12031,https://m.media-amazon.com/images/I/71qlScZQv3L.jpg,412008,wattage,600.0 watt,600.0,watt
12032,https://m.media-amazon.com/images/I/51jDjvkH-qL.jpg,347404,width,17.0 inch,17.0,inch
12033,https://m.media-amazon.com/images/I/71Xj7k1-qxL.jpg,120219,maximum_weight_recommendation,2.0 ton,2.0,ton
12034,https://m.media-amazon.com/images/I/71YSgqc9wYL.jpg,179080,voltage,48.0 volt,48.0,volt
12035,https://m.media-amazon.com/images/I/619p2ad06UL.jpg,752266,width,1.0 inch,1.0,inch
12036,https://m.media-amazon.com/images/I/51VYD3cBe+L.jpg,755711,depth,21.0 millimetre,21.0,millimetre
12037,https://m.media-amazon.com/images/I/51yvs6odCgL.jpg,658003,item_weight,250.0 gram,250.0,gram
12038,https://m.media-amazon.com/images/I/610Q6WaSsPL.jpg,648011,voltage,230.0 volt,230.0,volt
12039,https://m.media-amazon.com/images/I/51v+OPdyviL.jpg,943839,depth,305.0 millimetre,305.0,millimetre
12040,https://m.media-amazon.com/images/I/71bl2ooILVL.jpg,299791,item_weight,14.4 gram,14.4,gram
12041,https://m.media-amazon.com/images/I/613Fq3xqs9L.jpg,618672,depth,9.0 inch,9.0,inch
12042,https://m.media-amazon.com/images/I/61KFZ0vDhXL.jpg,801829,maximum_weight_recommendation,360 pound,360.0,pound
12043,https://m.media-amazon.com/images/I/71lg6XXVutL.jpg,751532,maximum_weight_recommendation,900 pound,900.0,pound
12044,https://m.media-amazon.com/images/I/51O9G7cPFmL.jpg,558806,height,10.0 centimetre,10.0,centimetre
12045,https://m.media-amazon.com/images/I/71HC3BIV0yL.jpg,120219,maximum_weight_recommendation,25.0 gram,25.0,gram
12046,https://m.media-amazon.com/images/I/612MxMAWDdL.jpg,916768,item_volume,827822.0 decilitre,827822.0,decilitre
12047,https://m.media-amazon.com/images/I/51gNkb2yoOL.jpg,648011,height,18.0 millimetre,18.0,millimetre
12048,https://m.media-amazon.com/images/I/61skLu8WYdL.jpg,156839,maximum_weight_recommendation,90.0 ton,90.0,ton
12049,https://m.media-amazon.com/images/I/51ck-v3UpkL.jpg,961155,depth,3.5 inch,3.5,inch
12050,https://m.media-amazon.com/images/I/51lEOeypDJL.jpg,752266,wattage,60.0 watt,60.0,watt
12051,https://m.media-amazon.com/images/I/51bp1JRTgbS.jpg,916768,item_volume,900.0 millilitre,900.0,millilitre
12052,https://m.media-amazon.com/images/I/61c2mhMkinL.jpg,156839,maximum_weight_recommendation,22 pound,22.0,pound
12053,https://m.media-amazon.com/images/I/41nnhvcpm+L.jpg,544695,width,70.0 millimetre,70.0,millimetre
12054,https://m.media-amazon.com/images/I/61xG2slp6wL.jpg,221399,maximum_weight_recommendation,150 kilogram,150.0,kilogram
12055,https://m.media-amazon.com/images/I/51vrMdoYGBL.jpg,846116,height,29.0 centimetre,29.0,centimetre
12056,https://m.media-amazon.com/images/I/810gUuz61lL.jpg,752266,wattage,60.0 watt,60.0,watt
12057,https://m.media-amazon.com/images/I/71eRGXhY74L.jpg,801829,maximum_weight_recommendation,330.0 pound,330.0,pound
12058,https://m.media-amazon.com/images/I/714R+XfpVdL.jpg,120219,maximum_weight_recommendation,5.0 kilogram,5.0,kilogram
12059,https://m.media-amazon.com/images/I/81dsGoARNKL.jpg,281678,item_volume,300.0 millilitre,300.0,millilitre
12060,https://m.media-amazon.com/images/I/61didL+U8dL.jpg,271537,voltage,115.0 volt,115.0,volt
12061,https://m.media-amazon.com/images/I/51uoXPT7i4L.jpg,569657,item_weight,3.0 gram,3.0,gram
12062,https://m.media-amazon.com/images/I/612i9Ve5lFL.jpg,178778,height,16.8 centimetre,16.8,centimetre
12063,https://m.media-amazon.com/images/I/612OHZyAzcL.jpg,801829,maximum_weight_recommendation,385 pound,385.0,pound
12064,https://m.media-amazon.com/images/I/71vJi+SPDgL.jpg,281678,item_volume,100.0 millilitre,100.0,millilitre
12065,https://m.media-amazon.com/images/I/81+tlUnzQbL.jpg,186035,voltage,20.0 volt,20.0,volt
12066,https://m.media-amazon.com/images/I/71+epPrQwUL.jpg,955292,wattage,60.0 watt,60.0,watt
12067,https://m.media-amazon.com/images/I/81JczppiPqL.jpg,752266,wattage,2.5 watt,2.5,watt
12068,https://m.media-amazon.com/images/I/816xw3eTr2L.jpg,993359,item_weight,100.0 gram,100.0,gram
12069,https://m.media-amazon.com/images/I/61BbDZgi+nL.jpg,308430,width,6.0 inch,6.0,inch
12070,https://m.media-amazon.com/images/I/51NVvGzRKES.jpg,574059,depth,13.0 centimetre,13.0,centimetre
12071,https://m.media-amazon.com/images/I/513HaMSoFTS.jpg,459516,item_weight,500 gram,500.0,gram
12072,https://m.media-amazon.com/images/I/61lQ8Smkw+L.jpg,965518,voltage,21.0 volt,21.0,volt
12073,https://m.media-amazon.com/images/I/51oDDzb+mOL.jpg,299791,item_weight,0.03 pound,0.03,pound
12074,https://m.media-amazon.com/images/I/81mJvWnx+zL.jpg,916768,item_volume,2725.0 millilitre,2725.0,millilitre
12075,https://m.media-amazon.com/images/I/51Mdjql2+aL.jpg,430434,width,60.0 millimetre,60.0,millimetre
12076,https://m.media-amazon.com/images/I/91YmCCrjwwL.jpg,625842,item_volume,0.5 litre,0.5,litre
12077,https://m.media-amazon.com/images/I/71otJ-+pPIL.jpg,898898,item_weight,330.0 pound,330.0,pound
12078,https://m.media-amazon.com/images/I/61s2A7CuzRL.jpg,933453,maximum_weight_recommendation,25 kilogram,25.0,kilogram
12079,https://m.media-amazon.com/images/I/71RyHghIDNL.jpg,179080,wattage,350.0 watt,350.0,watt
12080,https://m.media-amazon.com/images/I/71FqW59EnIL.jpg,412008,wattage,5.6 kilowatt,5.6,kilowatt
12081,https://m.media-amazon.com/images/I/61q0IYQcIuL.jpg,208023,item_weight,3400.0 gram,3400.0,gram
12082,https://m.media-amazon.com/images/I/61gElsqUXeL.jpg,524635,item_weight,20.0 gram,20.0,gram
12083,https://m.media-amazon.com/images/I/61qeth-e+eL.jpg,523149,item_weight,4.17 gram,4.17,gram
12084,https://m.media-amazon.com/images/I/51ES02fggOL.jpg,267182,voltage,12.0 volt,12.0,volt
12085,https://m.media-amazon.com/images/I/81jxy9+ntOL.jpg,281678,item_weight,1.0 gram,1.0,gram
12086,https://m.media-amazon.com/images/I/61E1IZnTE3L.jpg,173193,height,50.0 millimetre,50.0,millimetre
12087,https://m.media-amazon.com/images/I/6199f4X-gEL.jpg,658003,height,3.9 inch,3.9,inch
12088,https://m.media-amazon.com/images/I/71IbJF2cx2L.jpg,709627,voltage,18.0 volt,18.0,volt
12089,https://m.media-amazon.com/images/I/7116u9WnEAL.jpg,120219,maximum_weight_recommendation,40.0 pound,40.0,pound
12090,https://m.media-amazon.com/images/I/814s+rec4QL.jpg,254449,item_weight,500.0 milligram,500.0,milligram
12091,https://m.media-amazon.com/images/I/91ZQ4ycUI+L.jpg,252585,item_volume,3.0 quart,3.0,quart
12092,https://m.media-amazon.com/images/I/616fAEzQjUL.jpg,675317,depth,140.0 millimetre,140.0,millimetre
12093,https://m.media-amazon.com/images/I/91PkD45fJ2L.jpg,459516,item_weight,6.35 ounce,6.35,ounce
12094,https://m.media-amazon.com/images/I/61Cnw4dtjHS.jpg,174276,width,3.0 centimetre,3.0,centimetre
12095,https://m.media-amazon.com/images/I/71mVQjSBPYL.jpg,120219,maximum_weight_recommendation,30.0 pound,30.0,pound
12096,https://m.media-amazon.com/images/I/61eND1ih1YL.jpg,396159,item_weight,350.0 gram,350.0,gram
12097,https://m.media-amazon.com/images/I/51bnPcZkyPL.jpg,558806,height,7.6 inch,7.6,inch
12098,https://m.media-amazon.com/images/I/41fxkgQf1LL.jpg,442321,height,28.3 inch,28.3,inch
12099,https://m.media-amazon.com/images/I/71KEsueKbgL.jpg,524635,item_weight,1.0 gram,1.0,gram
12100,https://m.media-amazon.com/images/I/81n72e2q+LL.jpg,459516,item_weight,60 gram,60.0,gram
12101,https://m.media-amazon.com/images/I/31Ac-tYP3rS.jpg,709627,voltage,7.2 volt,7.2,volt
12102,https://m.media-amazon.com/images/I/51ngEJaTIPL.jpg,459516,item_weight,500.0 gram,500.0,gram
12103,https://m.media-amazon.com/images/I/71himSVCnmL.jpg,416664,wattage,7.0 watt,7.0,watt
12104,https://m.media-amazon.com/images/I/61fDmyqniWL.jpg,801829,maximum_weight_recommendation,105 kilogram,105.0,kilogram
12105,https://m.media-amazon.com/images/I/51mR3jVG1ZL.jpg,311997,height,70.9 inch,70.9,inch
12106,https://m.media-amazon.com/images/I/51EdlljPuqL.jpg,129446,width,59.0 centimetre,59.0,centimetre
12107,https://m.media-amazon.com/images/I/81t+UffQeqL.jpg,709627,item_weight,414.0 gram,414.0,gram
12108,https://m.media-amazon.com/images/I/71KBwn1NU7L.jpg,648011,voltage,120.0 volt,120.0,volt
12109,https://m.media-amazon.com/images/I/71Syd-sOXVL.jpg,120569,item_volume,1.0 fluid ounce,1.0,fluid ounce
12110,https://m.media-amazon.com/images/I/71zQ-1NGa7L.jpg,120219,maximum_weight_recommendation,2.5 kilogram,2.5,kilogram
12111,https://m.media-amazon.com/images/I/51geqHT71oL.jpg,916768,item_volume,2000.0 millilitre,2000.0,millilitre
12112,https://m.media-amazon.com/images/I/618n+gOp8BL.jpg,235313,depth,125.0 centimetre,125.0,centimetre
12113,https://m.media-amazon.com/images/I/51EBDhrHAxL.jpg,524117,depth,9.2 centimetre,9.2,centimetre
12114,https://m.media-amazon.com/images/I/81ToFCY91LL.jpg,375816,item_weight,1.0 kilogram,1.0,kilogram
12115,https://m.media-amazon.com/images/I/51rlXPd+cSL.jpg,826444,width,11.5 centimetre,11.5,centimetre
12116,https://m.media-amazon.com/images/I/81869gLQ7DL.jpg,418636,item_weight,300.0 gram,300.0,gram
12117,https://m.media-amazon.com/images/I/41m6vzzYGvL.jpg,478357,height,65.0 centimetre,65.0,centimetre
12118,https://m.media-amazon.com/images/I/610SU+giopL.jpg,752266,width,20.0 millimetre,20.0,millimetre
12119,https://m.media-amazon.com/images/I/71nA8buUB2L.jpg,523149,item_weight,652652811.0 gram,652652811.0,gram
12120,https://m.media-amazon.com/images/I/61ZTKP7rBRL.jpg,709627,voltage,3.8 volt,3.8,volt
12121,https://m.media-amazon.com/images/I/71U2l+o5RaL.jpg,281678,item_volume,24.0 cup,24.0,cup
12122,https://m.media-amazon.com/images/I/51xK8Pf2wJL.jpg,681445,height,15.3 centimetre,15.3,centimetre
12123,https://m.media-amazon.com/images/I/71BLYEdvbXL.jpg,281678,item_volume,8.0 fluid ounce,8.0,fluid ounce
12124,https://m.media-amazon.com/images/I/51vXTKU1Y1L.jpg,131797,height,0.67 inch,0.67,inch
12125,https://m.media-amazon.com/images/I/51dpnRai9GL.jpg,963595,height,39.0 millimetre,39.0,millimetre
12126,https://m.media-amazon.com/images/I/71FWa59cHaL.jpg,459516,item_volume,4.0 quart,4.0,quart
12127,https://m.media-amazon.com/images/I/61bjPkEHzKL.jpg,179080,voltage,36.0 volt,36.0,volt
12128,https://m.media-amazon.com/images/I/61EYnj2fD8L.jpg,810266,height,4.12 inch,4.12,inch
12129,https://m.media-amazon.com/images/I/51PnS5CEFBS.jpg,752266,depth,100.0 centimetre,100.0,centimetre
12130,https://m.media-amazon.com/images/I/71WO3uMk+VL.jpg,179080,wattage,250.0 watt,250.0,watt
12131,https://m.media-amazon.com/images/I/610v2rM73wL.jpg,299791,item_weight,12.9 gram,12.9,gram
12132,https://m.media-amazon.com/images/I/61p9Bc26HVL.jpg,752266,wattage,20.0 watt,20.0,watt
12133,https://m.media-amazon.com/images/I/51RBACqNB4L.jpg,237000,width,65.0 inch,65.0,inch
12134,https://m.media-amazon.com/images/I/61bi+41o1cL.jpg,641642,voltage,12.0 volt,12.0,volt
12135,https://m.media-amazon.com/images/I/71ENIxNofRL.jpg,641642,voltage,24.0 volt,24.0,volt
12136,https://m.media-amazon.com/images/I/91VfkXvwYuL.jpg,281678,item_weight,500.0 gram,500.0,gram
12137,https://m.media-amazon.com/images/I/81lre4nSwXL.jpg,752266,wattage,0.35 watt,0.35,watt
12138,https://m.media-amazon.com/images/I/71UxMILZyJL.jpg,318770,wattage,550.0 watt,550.0,watt
12139,https://m.media-amazon.com/images/I/51mksPOj9RL.jpg,358831,width,1.2 centimetre,1.2,centimetre
12140,https://m.media-amazon.com/images/I/51lPRw+Y0lL.jpg,396159,depth,76.0 centimetre,76.0,centimetre
12141,https://m.media-amazon.com/images/I/611HCld-ZnL.jpg,401212,height,35.75 inch,35.75,inch
12142,https://m.media-amazon.com/images/I/71rtqpk4EyL.jpg,557758,item_volume,500.0 millilitre,500.0,millilitre
12143,https://m.media-amazon.com/images/I/71t-aOFtbkL.jpg,120219,maximum_weight_recommendation,12.0 ounce,12.0,ounce
12144,https://m.media-amazon.com/images/I/81AWAr2TPdL.jpg,884560,item_volume,0.5 litre,0.5,litre
12145,https://m.media-amazon.com/images/I/51tO2HSmpbL.jpg,752266,height,4.0 centimetre,4.0,centimetre
12146,https://m.media-amazon.com/images/I/51zpnUY4IfL.jpg,752266,voltage,240.0 volt,240.0,volt
12147,https://m.media-amazon.com/images/I/71MSwok0fmL.jpg,752266,wattage,40.0 watt,40.0,watt
12148,https://m.media-amazon.com/images/I/51CEm5U6S4L.jpg,630869,item_weight,7 gram,7.0,gram
12149,https://m.media-amazon.com/images/I/411TtOfLamL.jpg,417434,height,22.0 centimetre,22.0,centimetre
12150,https://m.media-amazon.com/images/I/51Z5h+oZFrS.jpg,478357,height,10.24 inch,10.24,inch
12151,https://m.media-amazon.com/images/I/71fhhBO5hFL.jpg,271537,voltage,115.0 volt,115.0,volt
12152,https://m.media-amazon.com/images/I/81WIyZ5gcwL.jpg,254449,item_volume,88.0 litre,88.0,litre
12153,https://m.media-amazon.com/images/I/51xLeTSP3aL.jpg,308671,depth,55.0 inch,55.0,inch
12154,https://m.media-amazon.com/images/I/7114qvUeB9L.jpg,641642,voltage,5.0 volt,5.0,volt
12155,https://m.media-amazon.com/images/I/513uRuEyyyL.jpg,881883,depth,180.0 centimetre,180.0,centimetre
12156,https://m.media-amazon.com/images/I/613TjUrpQqL.jpg,425150,width,12.7 centimetre,12.7,centimetre
12157,https://m.media-amazon.com/images/I/71RLQwgAdbL.jpg,179080,voltage,48.0 volt,48.0,volt
12158,https://m.media-amazon.com/images/I/71liMDBh1HL.jpg,704724,maximum_weight_recommendation,34.5 kilogram,34.5,kilogram
12159,https://m.media-amazon.com/images/I/41Eb9hWTgmL.jpg,965518,item_weight,500.0 gram,500.0,gram
12160,https://m.media-amazon.com/images/I/51+cqeTY2qL.jpg,728511,height,3.34 inch,3.34,inch
12161,https://m.media-amazon.com/images/I/61AJpYq7GoL.jpg,858439,height,35.0 centimetre,35.0,centimetre
12162,https://m.media-amazon.com/images/I/51FzWDwc7HL.jpg,957050,wattage,65.0 watt,65.0,watt
12163,https://m.media-amazon.com/images/I/61xOThgY+EL.jpg,221399,maximum_weight_recommendation,100 kilogram,100.0,kilogram
12164,https://m.media-amazon.com/images/I/51Tn82mLw6L.jpg,752266,height,7.87 inch,7.87,inch
12165,https://m.media-amazon.com/images/I/61sfht8OqVL.jpg,523149,item_weight,6.3 gram,6.3,gram
12166,https://m.media-amazon.com/images/I/61xU8fvLFtL.jpg,916768,item_volume,1200.0 millilitre,1200.0,millilitre
12167,https://m.media-amazon.com/images/I/81KpVB+WnnL.jpg,179080,wattage,2000.0 watt,2000.0,watt
12168,https://m.media-amazon.com/images/I/71rjGD7NqnL.jpg,752266,voltage,5.0 volt,5.0,volt
12169,https://m.media-amazon.com/images/I/718Y6f+RNdL.jpg,120219,maximum_weight_recommendation,20.0 pound,20.0,pound
12170,https://m.media-amazon.com/images/I/51hrnnFzMdL.jpg,107694,width,21.0 centimetre,21.0,centimetre
12171,https://m.media-amazon.com/images/I/81C0J8dF9ML.jpg,731432,item_weight,300.0 milligram,300.0,milligram
12172,https://m.media-amazon.com/images/I/61Arx1oUeiL.jpg,309110,height,22.0 inch,22.0,inch
12173,https://m.media-amazon.com/images/I/514yVAgP9SL.jpg,459516,item_volume,4.0 cubic inch,4.0,cubic inch
12174,https://m.media-amazon.com/images/I/7170ryUSmTL.jpg,369753,item_volume,25.0 millilitre,25.0,millilitre
12175,https://m.media-amazon.com/images/I/61+vgbSkX9L.jpg,630390,item_weight,25 gram,25.0,gram
12176,https://m.media-amazon.com/images/I/51VLM+L1lyL.jpg,695338,depth,110.0 millimetre,110.0,millimetre
12177,https://m.media-amazon.com/images/I/6196XBfJABL.jpg,478357,height,15.4 inch,15.4,inch
12178,https://m.media-amazon.com/images/I/71NdDTSsqcL.jpg,630869,item_weight,5.0 kilogram,5.0,kilogram
12179,https://m.media-amazon.com/images/I/7141y3dOOBL.jpg,179080,voltage,48.0 volt,48.0,volt
12180,https://m.media-amazon.com/images/I/615ZnVrVVTL.jpg,558806,width,9.5 centimetre,9.5,centimetre
12181,https://m.media-amazon.com/images/I/81MJKQUSQGL.jpg,396159,item_weight,600.0 gram,600.0,gram
12182,https://m.media-amazon.com/images/I/61RHwo3VVTL.jpg,318770,wattage,100.0 watt,100.0,watt
12183,https://m.media-amazon.com/images/I/61C11Oofa4L.jpg,516127,depth,15.0 centimetre,15.0,centimetre
12184,https://m.media-amazon.com/images/I/61zF8rABykL.jpg,254449,item_volume,2.0 gallon,2.0,gallon
12185,https://m.media-amazon.com/images/I/510hk77PDnL.jpg,864320,height,38.0 centimetre,38.0,centimetre
12186,https://m.media-amazon.com/images/I/51QZjYSs0dL.jpg,865325,width,2.54 millimetre,2.54,millimetre
12187,https://m.media-amazon.com/images/I/81d+NkC2IpL.jpg,281678,item_volume,240.0 millilitre,240.0,millilitre
12188,https://m.media-amazon.com/images/I/61+fCedEefL.jpg,120219,maximum_weight_recommendation,7.0 ton,7.0,ton
12189,https://m.media-amazon.com/images/I/6124GiI7ubL.jpg,437623,width,4.0 inch,4.0,inch
12190,https://m.media-amazon.com/images/I/61Fp1uT7d+L.jpg,810266,height,17.0 centimetre,17.0,centimetre
12191,https://m.media-amazon.com/images/I/51jyIOKYLyL.jpg,299791,item_weight,13.8 gram,13.8,gram
12192,https://m.media-amazon.com/images/I/61bu7M5UEYL.jpg,709627,voltage,1.2 volt,1.2,volt
12193,https://m.media-amazon.com/images/I/61Lhqwcct+L.jpg,254449,item_volume,473.0 millilitre,473.0,millilitre
12194,https://m.media-amazon.com/images/I/81uU9aDhw7L.jpg,281678,item_volume,16.0 fluid ounce,16.0,fluid ounce
12195,https://m.media-amazon.com/images/I/61ZTkRixzFL.jpg,630869,item_weight,8.0 gram,8.0,gram
12196,https://m.media-amazon.com/images/I/51a6rMcHh+L.jpg,149708,height,27.0 inch,27.0,inch
12197,https://m.media-amazon.com/images/I/51ZtxfoWFDL.jpg,311997,width,1840.0 millimetre,1840.0,millimetre
12198,https://m.media-amazon.com/images/I/51glA3GpsbL.jpg,231838,width,7.3 centimetre,7.3,centimetre
12199,https://m.media-amazon.com/images/I/51Mo1s00WQL.jpg,667819,depth,15.0 centimetre,15.0,centimetre
12200,https://m.media-amazon.com/images/I/61sylHfzH0L.jpg,459516,item_volume,2.0 millilitre,2.0,millilitre
12201,https://m.media-amazon.com/images/I/41S7GGFTsmL.jpg,306026,depth,27.9 centimetre,27.9,centimetre
12202,https://m.media-amazon.com/images/I/3195KzwqfwL.jpg,986932,height,105.0 millimetre,105.0,millimetre
12203,https://m.media-amazon.com/images/I/614lZcLnJzL.jpg,120219,maximum_weight_recommendation,49.0 kilogram,49.0,kilogram
12204,https://m.media-amazon.com/images/I/718k4jnhcsL.jpg,281678,item_volume,250.0 millilitre,250.0,millilitre
12205,https://m.media-amazon.com/images/I/51ISRRPU+lL.jpg,709627,voltage,3.85 volt,3.85,volt
12206,https://m.media-amazon.com/images/I/61+mGM508lL.jpg,459516,item_volume,50.0 millilitre,50.0,millilitre
12207,https://m.media-amazon.com/images/I/710dqlRcHzL.jpg,709627,voltage,3.7 volt,3.7,volt
12208,https://m.media-amazon.com/images/I/71NEQ94x+zS.jpg,752266,wattage,60.0 watt,60.0,watt
12209,https://m.media-amazon.com/images/I/51W3IOtvI2L.jpg,675317,width,2.5 inch,2.5,inch
12210,https://m.media-amazon.com/images/I/41dfsX8j4iL.jpg,816782,width,45.0 centimetre,45.0,centimetre
12211,https://m.media-amazon.com/images/I/81FkY9ggdPL.jpg,254449,item_volume,5.0 millilitre,5.0,millilitre
12212,https://m.media-amazon.com/images/I/61C9aiSNcVL.jpg,416664,height,43.0 centimetre,43.0,centimetre
12213,https://m.media-amazon.com/images/I/51zwcHnNOkL.jpg,927393,width,2.0 centimetre,2.0,centimetre
12214,https://m.media-amazon.com/images/I/816chNmAGnL.jpg,459516,item_volume,2.0 fluid ounce,2.0,fluid ounce
12215,https://m.media-amazon.com/images/I/71B2SdTsAoL.jpg,648011,voltage,240.0 volt,240.0,volt
12216,https://m.media-amazon.com/images/I/51sz7G3sQxL.jpg,864320,depth,37.0 centimetre,37.0,centimetre
12217,https://m.media-amazon.com/images/I/61kFETLdGSL.jpg,318770,wattage,240.0 watt,240.0,watt
12218,https://m.media-amazon.com/images/I/71aBEElNQmL.jpg,179080,voltage,48.0 volt,48.0,volt
12219,https://m.media-amazon.com/images/I/614mqOInJrL.jpg,483370,height,15.5 centimetre,15.5,centimetre
12220,https://m.media-amazon.com/images/I/71E2bJiXtiL.jpg,204245,maximum_weight_recommendation,50 kilogram,50.0,kilogram
12221,https://m.media-amazon.com/images/I/71gI8sSq4BL.jpg,120219,maximum_weight_recommendation,5.0 kilogram,5.0,kilogram
